source_URLs	Discipline	Type	Level	Skill
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	5	Skuld Fulfilled: The vampire coats their palms and face with blood, recalling the faces of their victims and reintroducing old illnesses with new fury. Ghouls who fall victim to this power feel the vitae in their veins become inert, aging and possibly dying.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	skill	5	Withering Spirit: The vampire coats both of their hands in vitae, and touches a victim. Channeling raw entropy, they decay the spirit, causing severe damage and possibly preventing the victim's return as a wraith if they are obliterated.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	1	The Gift of False Life: Through use of this Ceremony, a vampire can raise a corpse or group of corpses to perform simple, single or repetitive tasks. Requires Ashes to Ashes.[2]
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	1	Summon Spirit: This Ceremony enables a vampire to summon a spirit from the Underworld. Requires The Binding Fetter.[2]
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	1	Traveller's Call: This Ceremony enables a priest of Shalim to send a ripple across Oblivion and alert another Shalimite that they wish to meet, and where. Requires Oblivion’s Sight.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	1	The Knowing Stone: This Ceremony lets the necromancer to identify the locations and existences of specific ghosts.[3]
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	2	Awaken the Homuncular Servant: Necromancers use this Ceremony to create spies and stalkers out of body parts such as hands or skulls, or small dead animals like rats or foxes. Requires Where the Shroud Thins.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	2	Compel Spirit: This Ceremony allows a vampire to bend a wraith to their will. Requires Where the Shroud Thins.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	3	Host Spirit: This Ceremony allows a vampire to open their body to possession by a ghost. Requires Aura of Decay.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	3	Shambling Hordes: This Ceremony enables a necromancer to raise a group of aggressive, walking dead minions. Requires Aura of Decay.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	3	Name of the Father: This Ceremony enables a Shalimite vampire to shroud the mind of a victim in shadow, paralysing them and rendering them numb to all sensory input except touch. Requires Shadow Perspective.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	4	Bind the Spirit: Vampires with access to this Ceremony have the ability to bind wraiths to specified locations and people. Requires Necrotic Plague.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	4	Split the Shroud: This Ceremony allows a vampire to create a tear in the Shroud through which wraiths can pass and vampires with the correct Ceremonies can physically enter the Shadowlands. Requires Necrotic Plague.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	5	Ex Nihilo: This Ceremony enables a vampire and their coterie to migrate into the Shadowlands, though doing so comes at great risk. Requires Withering Spirit.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	5	Lazarene Blessing: This Ceremony enables a necromancer to bring a freshly-dead body back to life, though not how its relatives and friends might remember it. Requires Skuld Fulfilled.
https://whitewolf.fandom.com/wiki/Oblivion_(Discipline)	Oblivion	ceremony	5	Pit of Contemplation: This Ceremony enables a Shalimite vampire to cast a victim into Oblivion itself. Mortals expire immediately, but Kindred are trapped in the endless void forever, unless somebody sees fit to reverse the Ceremony and retrieve them. Requires Tenebrous Avatar.
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	1	Far Reach: Lesser telekinesis
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	1	Haze: Creates a field of mist
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	2	User can develop formulae to counterfeit level 1 Disciplines
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	2	Envelop: Blinds a target through mist
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	3	User can develop formulae to counterfeit level 2 Disciplines
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	3	Defractionate: Makes fresh blood out of bagged medical blood
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	3	Profane Hieros Gamos: User can change their gender or appearance
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	3	Concoct Ashe: Concoct the substance Ashe, which can temporarily increase the Blood Potency of a thin-blooded vampire, but can create addiction[1]
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	3	Chemically Induced Flashback: By melting down a deceased vampire's possessions, the alchemist can gain access to the vampire's memories through Ashe Prerequisite: Concoct Ashe[1]
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	4	User can develop formulae to counterfeit level 3 Disciplines
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	4	Airborne Momentum: User can fly
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	4	Discipline Channeling: Through Ashe, the thin-blood can gain access to one of the deceased vampire's disciplines, even though it is too high for the standard counterfeit disciplines Prerequisite: Concoct Ashe[1]
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	5	User can develop formulae to counterfeit level 4 Disciplines
https://whitewolf.fandom.com/wiki/Thin-Blood_Alchemy	Thin_Blood_Alchemy	skill	5	Awaken the Sleeper: User can awake other vampires from torpor
